funding_total_usd,funding_rounds,founded_year,status_class,funding_total_category
18478604.03736397,1,2012,1,1
9000000.0,1,1999,2,1
18478604.03736397,1,2010,1,1
121842730.0,7,1999,1,2
35000000.0,2,2011,1,1
1500000.0,1,2014,1,1
41741755.9205785,2,1998,1,1
47323.0,1,2013,1,0
50000.0,1,2000,1,0
18478604.03736397,1,2012,1,1
460488000.0,2,2002,1,2
3000000.0,1,2012,1,1
60000.0,2,2012,1,0
750000.0,1,2013,1,0
1963037.0,2,2005,1,1
18478604.03736397,1,2012,1,1
23000000.0,3,2012,1,1
250000.0,1,2012,1,0
32567827.0,5,2010,1,1
18478604.03736397,1,1977,2,1
18478604.03736397,1,2014,0,1
5750000.0,3,2001,1,1
80000000.0,1,2001,2,1
18478604.03736397,1,2010,1,1
3000000.0,1,2012,1,1
42200000.0,4,2012,2,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2011,1,1
31000000.0,1,1988,2,1
425000.0,2,2014,1,0
12849998.0,8,2009,1,1
100000.0,1,2006,1,0
680485.0,1,2010,1,0
792183.0,4,2013,1,0
18478604.03736397,1,2011,2,1
17100000.0,3,2005,1,1
18478604.03736397,1,2012,1,1
1664999.0,2,2007,1,1
150000000.0,3,1999,2,2
17000000.0,1,2008,1,1
2600000.0,2,2012,1,1
14743453.0,4,2010,1,1
18478604.03736397,1,2014,1,1
30000.0,1,2009,1,0
74119365.0,7,2004,2,1
18478604.03736397,1,2011,1,1
100000.0,1,2003,0,0
6000.0,1,2013,1,0
3781807.0,1,1997,1,1
20000.0,1,2012,1,0
500000.0,1,2008,1,0
8719016.92197002,5,2012,1,1
2500000.0,1,2004,2,1
1500000.0,2,2013,0,1
850000.0,1,2012,2,0
18478604.03736397,1,2012,1,1
275000.0,1,2014,1,0
815506.0,1,2010,1,0
400000.0,1,2012,1,0
33213808.0,11,2004,1,1
291729.0,3,2011,1,0
5000.0,1,2012,1,0
100000.0,1,2007,1,0
70447308.0,3,2012,0,1
18478604.03736397,2,2012,1,1
405000.0,4,2014,1,0
500000.0,1,2010,1,0
767000.0,2,2001,1,0
7669424.0,2,2012,1,1
7000000.0,2,2001,1,1
18478604.03736397,1,2012,1,1
2000000.0,1,1984,2,1
15189281.0,1,2012,0,1
18478604.03736397,1,2014,1,1
85000.0,2,2010,1,0
25000.0,2,2013,1,0
192660.0,1,2010,1,0
100000.0,1,2013,1,0
10883200.0,1,2012,1,1
15670000.0,4,2008,0,1
9000.0,1,2011,0,0
18478604.03736397,1,2012,1,1
60062378.0,7,2009,1,1
150000.0,1,2009,2,0
137621.0,1,2014,1,0
6500000.0,3,2007,1,1
20600000.0,2,2009,2,1
432500.0,1,2008,1,0
18478604.03736397,1,2012,1,1
1165824.0,1,2009,1,1
5280000.0,2,1994,2,1
5260821.0,5,2006,1,1
14000000.0,1,2003,0,1
200000.0,1,2006,1,0
950000.0,3,2011,2,0
10000000.0,1,2012,0,1
75000.0,2,2015,1,0
3883838.0,2,2014,1,1
31634312.0,7,2007,2,1
40000.0,2,2011,1,0
32035151.0,5,2011,1,1
22900000.0,1,1992,1,1
3400000.0,3,2010,1,1
15968956.0,5,2003,1,1
2330000.0,1,2004,2,1
30000000.0,1,1982,2,1
20106.0,1,2012,1,0
190000.0,1,2012,2,0
134229.0,1,2014,1,0
250000.0,1,2013,1,0
18478604.03736397,1,1998,2,1
135002.0,1,2013,1,0
6629950.0,3,1998,2,1
130000.0,3,2013,1,0
18478604.03736397,1,2012,1,1
6000000.0,2,2004,1,1
20000000.0,1,2007,2,1
45000000.0,1,1991,1,1
154000.0,1,2010,0,0
1500000.0,1,2009,1,1
40180000.0,4,2009,1,1
18478604.03736397,1,2011,2,1
18478604.03736397,2,2012,1,1
18478604.03736397,1,2008,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2014,1,1
250000.0,1,2012,1,0
1077500.0,3,2008,1,1
800000.0,2,2012,2,0
198260.0,1,2013,1,0
40000.0,1,2012,1,0
75289893.0,2,2002,1,1
14000000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
3000000.0,1,2006,0,1
18478604.03736397,1,2014,1,1
2000000.0,2,2014,1,1
5000000.0,1,2013,1,1
25000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
30000000.0,2,2006,1,1
15700000.0,2,1996,1,1
8532000.0,5,2009,1,1
2625001.0,2,2011,1,1
7500000.0,3,2012,1,1
3000000.0,1,2012,1,1
3000000.0,1,2009,0,1
10618475.0,2,2012,1,1
1300000.0,1,2005,1,1
220000000.0,1,2012,1,2
1785830.0,4,2011,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2010,1,1
630355.0,2,2011,1,0
50000.0,1,2012,1,0
22804222.0,10,2003,1,1
41250.0,1,2013,1,0
18478604.03736397,1,2010,1,1
1668447.0,1,2010,0,1
18478604.03736397,1,2008,1,1
1344657.37416625,2,2011,1,1
40000000.0,1,2003,1,1
400000.0,2,2010,0,0
2600000.0,1,2009,2,1
583318.0,2,2010,1,0
646740.0,2,2008,2,0
349661.0,1,2012,1,0
12100000.0,2,2013,1,1
5000000.0,1,2012,1,1
97560.0,1,2008,1,0
474116.56105524,4,2012,1,0
9554140.0,1,2012,2,1
750000.0,2,2012,1,0
527000.0,1,2011,1,0
200000.0,1,2015,1,0
22000000.0,1,1999,0,1
476660.0,1,2012,1,0
200000.0,1,2012,0,0
6797785.0,3,2009,0,1
406011.0,2,2013,1,0
150000.0,1,2010,1,0
5900000.0,2,2012,1,1
450000.0,1,2013,1,0
88000.0,1,2012,1,0
90000.0,2,2013,1,0
2500000.0,1,2012,1,1
228934.615713919,1,2012,0,0
1191698.0,2,2012,1,1
6855000.0,5,2008,1,1
40000000.0,1,2012,1,1
15071350.0,4,2003,2,1
46500000.0,1,1998,1,1
1250000.0,1,2005,1,1
340000.0,1,2012,1,0
7095000.0,2,2009,1,1
3800000.0,1,2010,1,1
51275260.0,7,2000,1,1
2400000.0,1,2000,1,1
84000000.0,2,2012,2,1
18478604.03736397,1,2012,0,1
251012.182220843,1,2015,1,0
18478604.03736397,1,2012,0,1
6500000.0,1,1994,2,1
3850000.0,6,2011,1,1
7430899.0,4,2004,1,1
100000.0,1,2012,1,0
14358472.0,4,2006,2,1
15000000.0,1,2012,1,1
11000000.0,2,1999,2,1
18000000.0,2,2012,1,1
275759.0,1,2007,1,0
1600000.0,2,2011,1,1
3675790.0,2,2011,1,1
900000.0,2,2011,1,0
7000000.0,1,1998,2,1
250000.0,1,2012,1,0
18478604.03736397,1,1990,1,1
147000000.0,1,1991,1,2
1041000000.0,8,2008,1,2
205250.0,1,2012,1,0
2400000.0,2,2013,2,1
11000000.0,1,1993,1,1
18478604.03736397,1,2005,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2014,1,1
1208791.0,1,2014,1,1
250000.0,1,2013,1,0
18420305.0,4,2004,1,1
18478604.03736397,1,2013,1,1
100000.0,1,2015,1,0
385000.0,6,2013,1,0
149499995.0,5,2011,1,2
18478604.03736397,2,2012,1,1
18478604.03736397,1,2013,1,1
2000000.0,1,2012,0,1
18478604.03736397,1,1996,2,1
18478604.03736397,1,2008,1,1
9000000.0,1,1999,2,1
1800000.0,1,2009,1,1
18478604.03736397,1,2012,1,1
3272251.0,1,2013,1,1
1000000.0,1,2006,2,0
1123438.42059537,1,2009,1,1
29050000.0,4,2007,2,1
264000.0,1,2012,1,0
3040733.0,2,2009,1,1
9750000.0,4,2012,1,1
322917.0,1,2012,1,0
435953.0,4,2010,0,0
23896231.0,2,2008,1,1
750000.0,1,2007,1,0
50000.0,1,2012,0,0
542274.0,1,2007,1,0
45958.0,1,2007,1,0
95000000.0,3,2012,1,1
1000000.0,1,2012,1,0
72500.0,1,2014,1,0
18478604.03736397,1,2013,0,1
22000000.0,1,2008,1,1
1000000.0,1,2014,1,0
250000.0,3,2012,1,0
18478604.03736397,1,1984,2,1
18478604.03736397,1,2012,1,1
150000.0,1,2014,1,0
3380000.0,1,2012,1,1
950000.0,1,2012,1,0
500000.0,1,2000,1,0
86000000.0,7,2006,1,1
3300000.0,4,2013,1,1
4999929.0,1,2009,1,1
178559.0,1,2014,1,0
55367098.0,3,2007,1,1
10000000.0,2,2011,1,1
250000.0,2,2013,1,0
100000.0,1,2014,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2014,1,1
3099458.0,3,2012,1,1
6000000.0,1,2015,1,1
6916666.0,1,2012,1,1
55593417.0,7,2010,1,1
18478604.03736397,1,2012,1,1
13400000.0,3,2011,1,1
4000000.0,1,2011,1,1
1507962.0,2,2012,1,1
30000000.0,1,2014,1,1
81057005.0,4,2010,1,1
78461.0,2,2013,1,0
23950000.0,5,2001,1,1
18478604.03736397,1,2014,1,1
100000.0,1,2011,1,0
2200000.0,1,2012,0,1
776498.0,1,2012,1,0
23491958.0,8,2011,1,1
1222000.0,2,2011,1,1
950000.0,2,2012,1,0
1000000.0,1,2008,1,0
4000000.0,1,2012,2,1
18478604.03736397,1,1958,1,1
10000000.0,1,1994,2,1
1420921.0,1,2012,1,1
92800000.0,5,2000,2,1
50000.0,1,2010,1,0
250000.0,1,2012,1,0
300000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2011,1,1
500000.0,1,2008,0,0
110000.0,1,2014,1,0
109046753.0,4,2006,1,2
5000000.0,2,2007,1,1
4537001.0,1,2012,1,1
70000000.0,2,2012,1,1
18478604.03736397,1,2013,1,1
32594.0,1,2006,1,0
200000.0,1,2012,1,0
70593.0,2,2013,1,0
250000.0,1,2007,1,0
2960000.0,3,2007,1,1
3000000.0,2,2014,1,1
100000.0,1,2012,1,0
11898299.0,5,2008,1,1
1500000.0,1,2014,1,1
21641253.0,9,2004,1,1
4050000.0,1,2012,1,1
25000.0,1,2014,1,0
2054488.0,2,2010,1,1
250000.0,1,2012,0,0
18478604.03736397,1,2013,1,1
77999989.8627303,5,2001,2,1
25000.0,1,2003,1,0
535000.0,1,2011,1,0
11042572.0,2,2012,2,1
1600000.0,2,2012,1,1
25000.0,2,2011,1,0
500000.0,1,2012,2,0
6570000.0,3,2008,1,1
600000.0,1,2013,1,0
200000.0,1,2013,1,0
6700000.0,1,2012,0,1
125000000.0,2,2004,1,2
18478604.03736397,1,2013,1,1
363385.0,1,2011,1,0
175000.0,2,2014,1,0
370000.0,1,2015,1,0
407902.0,2,2012,2,0
1000000.0,1,2012,1,0
10000000.0,1,2004,1,1
700000.0,2,2010,0,0
450000.0,2,2009,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,1,2015,1,1
295000.0,1,2005,1,0
1308754.0,1,2009,0,1
19252.0,1,2014,1,0
2153980.91572909,1,2012,1,1
4500000.0,1,2012,0,1
1470000.0,1,1994,1,1
25000.0,1,2012,1,0
12500.0,1,2013,1,0
1882200.0,1,2000,2,1
33800000.0,3,2000,2,1
1250000.0,1,2010,1,1
1500000.0,1,2014,1,1
7000000.0,1,2012,0,1
18478604.03736397,1,2012,1,1
500000.0,1,2000,1,0
1243750.0,1,2001,1,1
6350000.0,1,2012,2,1
11185775.0,1,2007,1,1
2720000.0,1,2012,0,1
18478604.03736397,1,2015,0,1
20000.0,1,2012,1,0
530000.0,2,2013,1,0
19500000.0,3,2002,2,1
750120.0,1,2012,1,0
4045500.0,3,2005,2,1
28000000.0,4,2009,1,1
500000.0,1,2015,0,0
12000000.0,2,2009,1,1
18478604.03736397,2,2012,1,1
18250000.0,2,2002,2,1
300000.0,1,2012,1,0
3000000.0,1,2000,2,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2015,1,1
25650000.0,4,2011,1,1
75962000.0,7,2005,1,1
20000.0,1,2013,1,0
717016.0,1,2013,1,0
1887391.0,1,2005,1,1
523583.0,1,2013,1,0
800000.0,1,2015,1,0
5500000.0,2,2012,1,1
5775596.0,2,2009,1,1
9040000.0,2,2005,0,1
18478604.03736397,1,2012,1,1
22000000.0,2,2012,0,1
8000000.0,4,2003,1,1
18478604.03736397,1,2012,1,1
10000000.0,1,1999,2,1
46350000.0,5,1924,1,1
1400000.0,1,2010,1,1
2573200.0,2,2012,1,1
487500.0,2,2012,1,0
28000000.0,3,2000,2,1
270862.0,1,2012,1,0
18478604.03736397,1,2014,1,1
18478604.03736397,1,1983,2,1
2500000.0,1,2007,1,1
35500000.0,2,2001,1,1
25000000.0,1,2008,0,1
4400000.0,1,1996,1,1
229142.0,2,1993,1,0
100.0,1,2013,1,0
27000000.0,2,2014,1,1
50000.0,1,2012,0,0
1000000.0,1,2012,0,0
18478604.03736397,1,2012,1,1
451807.0,1,2014,1,0
7746327.0,1,2005,1,1
40000.0,1,2006,1,0
1930000.0,4,2013,1,1
200000.0,1,2013,1,0
500000.0,1,2012,1,0
500000.0,2,2012,1,0
40000000.0,1,2012,2,1
20000.0,1,2015,1,0
1000000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
9516719.0,3,2011,1,1
27500000.0,3,2012,1,1
17363449.0,4,2011,1,1
18478604.03736397,1,2013,1,1
20500000.0,2,1998,2,1
3500000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
1290000.0,2,2012,1,1
40000.0,1,2012,1,0
6067500.0,5,1995,2,1
12500000.0,1,2012,2,1
22000000.0,2,2012,0,1
34833.0,1,2011,1,0
10000.0,1,2014,0,0
18478604.03736397,1,2004,1,1
5000.0,1,2011,1,0
18478604.03736397,1,2013,1,1
5800000000.0,1,2012,2,2
6300000.0,2,2012,1,1
2236501.0,1,2012,2,1
30000.0,1,2007,1,0
18478604.03736397,1,2010,1,1
95954.0,1,2013,1,0
20000.0,1,2012,1,0
18478604.03736397,1,2012,0,1
100000.0,1,2009,1,0
1003681.0,1,2009,1,1
5875000.0,2,2007,1,1
49000000.0,4,2010,1,1
18478604.03736397,1,2011,1,1
120000.0,2,2012,1,0
3000000.0,1,2012,1,1
3000000.0,1,2012,2,1
30000000.0,1,2012,1,1
20600000.0,4,2012,1,1
26797834.0,2,2013,1,1
51731.0,2,2014,1,0
5548097.0,10,2012,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,1,1
3300000.0,1,2013,1,1
2500000.0,1,2014,1,1
18478604.03736397,1,2005,1,1
83000.0,1,1999,1,0
900000.0,1,2012,1,0
18478604.03736397,1,2012,0,1
15000.0,1,2011,1,0
1550000.0,2,2012,2,1
8970000.0,1,2012,1,1
20000000.0,1,2012,2,1
18478604.03736397,3,2010,1,1
24000000.0,2,2000,0,1
789986.0,4,2012,1,0
10.0,1,2014,1,0
3000000.0,1,2001,2,1
55000.0,1,2011,1,0
50000.0,1,2012,1,0
451705.351313416,2,2013,1,0
18478604.03736397,1,2012,2,1
28000000.0,1,2012,1,1
400000.0,1,2012,1,0
18478604.03736397,1,2015,0,1
9600000.0,1,1996,1,1
18478604.03736397,1,2008,1,1
300000.0,1,2005,0,0
41102097.0,4,2003,1,1
960000.0,2,2011,2,0
605000.0,2,1999,1,0
2000000.0,1,2007,0,1
982000.0,2,2012,1,0
75000.0,1,2012,1,0
5000000.0,1,2012,0,1
18500000.0,4,2010,2,1
18478604.03736397,1,2012,0,1
50000.0,1,2011,1,0
10230000.0,2,2003,1,1
5220000.0,1,1997,1,1
1000000.0,1,2012,1,0
18478604.03736397,1,2010,1,1
135000.0,3,2010,1,0
5280000.0,1,1999,2,1
18478604.03736397,1,2012,1,1
7500000.0,2,2007,1,1
18478604.03736397,1,2012,1,1
500000.0,1,2013,2,0
18000000.0,1,2008,1,1
50000.0,1,2014,1,0
30500000.0,6,1998,1,1
208069.0,1,2013,1,0
165543.0,1,2008,1,0
18478604.03736397,1,2012,1,1
1500000.0,1,2011,1,1
18478604.03736397,1,2012,1,1
1500000.0,1,2010,0,1
110000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
60000000.0,1,1998,1,1
18478604.03736397,1,2015,1,1
18478604.03736397,1,2012,2,1
325000.0,2,2009,0,0
45000.0,1,2015,0,0
130861.0,1,2008,0,0
63300000.0,5,2007,2,1
2600000.0,3,2012,2,1
3500000.0,1,2008,1,1
3000000.0,1,1998,1,1
510000.0,1,2009,1,0
2012700.0,1,2012,1,1
18478604.03736397,1,2012,1,1
1300000.0,1,2007,1,1
33078.0,1,2012,1,0
1000000.0,1,2009,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2014,1,1
600000.0,2,2007,2,0
18478604.03736397,2,2012,0,1
15700000.0,2,2011,2,1
5500000.0,3,2006,1,1
18478604.03736397,1,2013,1,1
150000.0,1,2006,1,0
4015000.0,2,2010,1,1
6800000.0,1,2009,1,1
18478604.03736397,1,2002,1,1
120000.0,2,2011,0,0
39745.0,1,2009,1,0
325000.0,1,2010,1,0
18478604.03736397,1,1997,1,1
3000000.0,1,2012,2,1
10000000.0,1,2012,1,1
41250.0,1,2012,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2011,1,1
40000.0,2,2013,1,0
126000000.0,5,2005,2,2
7973872.0,3,2012,1,1
28753.0,1,2013,1,0
7000000.0,1,2003,1,1
20118.0,1,2012,1,0
42000000.0,3,2005,1,1
116568047.0,11,2007,0,2
1500000.0,2,2012,1,1
5000000.0,1,2014,1,1
350000.0,1,2014,1,0
4550000.0,2,2014,1,1
1000000.0,1,2012,2,0
3350000.0,5,2008,1,1
40000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
5303000.0,2,1999,1,1
225000.0,1,2012,0,0
465000.0,1,2013,1,0
100000.0,1,2012,0,0
680000.0,1,2010,1,0
2500000.0,1,2005,1,1
7350000.0,3,2012,1,1
6800000.0,2,2012,1,1
250000.0,1,2013,1,0
12546.0,1,2012,1,0
22500000.0,4,2004,1,1
2947189.0,3,2011,2,1
7138312.0,3,2010,1,1
2300000.0,1,2011,1,1
18478604.03736397,1,2003,1,1
14000000.0,1,2012,0,1
23416000.0,16,2005,1,1
18478604.03736397,1,2015,1,1
47686876.0,3,2012,1,1
10652300.6863596,7,2007,1,1
20000.0,1,2010,0,0
18478604.03736397,1,2012,1,1
8193628.0,5,1996,1,1
2500000.0,1,2012,1,1
650000.0,1,2010,1,0
7540000.0,4,2013,1,1
1613875.0,1,2006,0,1
32000000.0,2,2006,1,1
3100000.0,2,2014,1,1
18478604.03736397,1,2012,1,1
500000.0,1,1998,1,0
50500000.0,2,2004,2,1
1579.0,1,2008,1,0
354935.0,2,2010,1,0
31040000.0,3,2004,1,1
23000000.0,2,2011,1,1
600000.0,2,2012,1,0
15836001.0,5,2010,1,1
5295884.0,2,2012,1,1
1000000.0,1,2008,1,0
1500000.0,1,2007,1,1
115190.0,1,2012,1,0
18478604.03736397,1,2015,1,1
2100002.0,2,2012,1,1
2000.0,1,2015,1,0
145000.0,1,2014,1,0
2000000.0,1,2012,1,1
26000000.0,1,2012,1,1
250000.0,2,2010,2,0
18478604.03736397,1,2013,2,1
18478604.03736397,1,2015,1,1
6500000.0,2,2013,1,1
18478604.03736397,1,1998,2,1
5000000.0,2,2012,1,1
100000.0,1,2014,1,0
249506.0,1,2009,1,0
1150000.0,3,2012,1,1
171396.0,1,2014,1,0
554508.0,1,2008,1,0
17760000.0,3,2006,1,1
18478604.03736397,2,2012,0,1
110635271.0,3,2012,1,2
18478604.03736397,2,2010,1,1
18478604.03736397,1,2013,1,1
160000.0,1,2003,0,0
18478604.03736397,1,2012,0,1
8899100.0,1,2012,1,1
3250000.0,1,2012,1,1
20000.0,1,2012,1,0
200000.0,1,2012,0,0
1361500.0,3,2013,1,1
510751.0,2,2002,1,0
100000.0,1,2009,1,0
3477548.0,1,2012,1,1
510000.0,1,2007,1,0
200000.0,1,2015,1,0
300000.0,1,2013,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2010,1,1
97643.0,2,2011,1,0
1500000.0,3,2012,1,1
700000.0,1,2009,1,0
5000000.0,1,2010,1,1
18478604.03736397,1,2012,0,1
3200000.0,2,2007,1,1
11682151.0,5,2012,1,1
43828000.0,2,2011,1,1
1480960.0,2,2011,1,1
18478604.03736397,1,2012,0,1
3000000.0,1,2012,0,1
400000.0,1,2010,1,0
16499999.0,5,2001,1,1
7225500.0,4,2013,1,1
18478604.03736397,2,2012,1,1
3000000.0,2,2011,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2015,1,1
213094.0,1,1888,1,0
2773471.0,2,2005,1,1
10356751.0,3,1999,2,1
4950000.0,3,2011,1,1
1000000.0,2,2012,1,0
325000000.0,1,2000,2,2
3804991.0,1,1995,1,1
36600000.0,3,2014,1,1
32600000.0,2,2012,1,1
1585972.0,2,2012,1,1
30000000.0,1,2012,1,1
351283.0,1,2012,1,0
19000000.0,3,2000,2,1
500000.0,2,2012,1,0
8791580.0,5,2012,1,1
60100000.0,3,2007,1,1
8498095.0,4,2014,1,1
500000.0,1,2005,1,0
2700000.0,1,2012,1,1
325000.0,2,2014,1,0
39445469.0,4,2009,1,1
40000.0,1,2013,1,0
8200000.0,2,2010,1,1
7000000.0,1,1999,1,1
2225000.0,3,2007,1,1
18478604.03736397,1,2012,1,1
17747691.0,4,2012,1,1
3438286.0,1,2012,1,1
18478604.03736397,1,2012,1,1
23719600.0,2,2010,1,1
56550000.0,1,2012,1,1
3987693.0,2,2013,2,1
13053000.0,1,2006,1,1
4650000.0,4,2014,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2010,1,1
5500000.0,2,2013,1,1
390360.0,1,2010,1,0
23000000.0,2,2012,1,1
32510000.0,3,2011,1,1
300000.0,1,2011,1,0
18478604.03736397,1,2008,1,1
18478604.03736397,1,2012,2,1
2212000.0,2,2010,2,1
2859321.0,1,2011,1,1
50000.0,1,2011,1,0
23000000.0,2,1986,1,1
18478604.03736397,1,1983,1,1
700000.0,1,2011,1,0
18478604.03736397,1,2015,1,1
7330000.0,3,2010,1,1
18478604.03736397,1,2014,1,1
400000.0,1,2015,0,0
11000000.0,3,2001,2,1
21000000.0,1,2002,0,1
10000000.0,1,2013,1,1
200000000.0,1,2011,1,2
18478604.03736397,1,2010,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,2,2015,1,1
13250001.0,2,2007,1,1
198177362.629051,3,2007,1,2
909940.0,3,2010,1,0
40000000.0,1,2014,1,1
15000.0,1,2012,1,0
420000.0,2,2012,1,0
7000000.0,2,2014,1,1
2056092.0,2,2004,1,1
4000000.0,1,2008,0,1
30000.0,1,2012,1,0
2000000.0,1,2010,1,1
10600000.0,2,2008,2,1
10000000.0,1,2004,2,1
20000.0,2,2012,1,0
18478604.03736397,1,2012,1,1
5500000.0,1,2012,2,1
28753.0,1,2012,1,0
3746400.0,1,2012,1,1
9000000.0,1,2014,1,1
72000.0,2,2009,0,0
18478604.03736397,1,1974,2,1
18478604.03736397,1,2009,1,1
55281.0,1,2012,1,0
1225000.0,4,2013,1,1
18478604.03736397,1,2014,1,1
29950000.0,2,2012,1,1
1105000.0,1,2014,1,1
554105.0,1,2008,0,0
400000.0,1,2010,2,0
900000.0,1,2008,1,0
155000.0,2,2013,1,0
44500000.0,3,2012,1,1
37000000.0,1,2013,1,1
1271255.0,2,2009,1,1
18478604.03736397,1,2010,1,1
3109003.0,2,2007,1,1
307588886.0,11,2003,2,2
539691.0,1,2013,1,0
12578616.0,1,2012,1,1
29591206.0,5,2012,1,1
1200000.0,1,2012,1,1
18813485.0,3,2002,2,1
18478604.03736397,1,2006,1,1
18478604.03736397,1,2012,1,1
16029334.0,1,2011,1,1
4700000.0,1,2005,2,1
13120011.6622326,1,2012,1,1
133000.0,2,2012,0,0
2700000.0,1,2012,1,1
20500000.0,3,2012,1,1
30000.0,1,2015,1,0
18478604.03736397,1,2010,1,1
4700000.0,2,2012,0,1
925000.0,1,2013,1,0
21595.0,1,2008,1,0
1000000.0,1,2011,1,0
17000000.0,1,2000,1,1
15000.0,1,2007,1,0
1709999.0,3,2012,1,1
5000000.0,1,2012,1,1
40000.0,1,2013,1,0
1200000.0,2,2010,1,1
300000.0,2,2007,0,0
3000.0,1,2015,0,0
23195725.0,3,2010,1,1
2179233.0,2,2014,1,1
18478604.03736397,1,2015,1,1
5500000.0,1,2008,2,1
3790000.0,1,2012,1,1
15079.0,1,2012,0,0
13595000.0,4,2011,1,1
74000000.0,7,2000,0,1
1600000.0,1,2012,1,1
825000.0,1,2015,0,0
20000.0,1,2010,1,0
18478604.03736397,1,2012,0,1
18478604.03736397,1,2013,1,1
25000.0,1,2012,1,0
19000000.0,4,1991,1,1
7500000.0,4,2007,2,1
18478604.03736397,1,2012,1,1
100000.0,1,2012,1,0
44645.0,1,2012,1,0
31591693.0,4,2012,1,1
13000000.0,1,2004,1,1
2769598.0,1,2012,1,1
500000.0,1,2010,0,0
41250.0,1,2012,1,0
350000.0,1,2012,1,0
10200000.0,1,2001,1,1
31000000.0,2,1992,2,1
100000.0,1,2008,1,0
666000.0,2,2008,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
20000000.0,2,2000,2,1
650000.0,2,2010,1,0
1400000.0,2,2009,0,1
428000.0,1,2012,1,0
20000.0,1,2012,1,0
2500000.0,1,2014,1,1
3542005.0,5,2011,1,1
372500.0,1,2010,1,0
18478604.03736397,1,2011,1,1
18478604.03736397,1,2011,1,1
244600000.0,11,2003,1,2
4715000000.0,2,1999,2,2
3500000.0,1,1986,1,1
28000000.0,3,2009,1,1
1290000.0,1,2012,0,1
1350.0,1,2014,1,0
1500000.0,1,2014,1,1
325000.0,6,2013,1,0
15529.0,1,2012,1,0
1500000.0,1,2010,1,1
28400000.0,6,1997,1,1
1650000.0,2,2012,1,1
600000.0,1,2011,0,0
2090000.0,2,2013,1,1
175000.0,1,2013,1,0
137713.0,1,2013,0,0
1800000.0,2,2010,2,1
36825000.0,5,2009,1,1
39500000.0,5,2012,2,1
1900000.0,2,2009,0,1
18478604.03736397,2,2011,1,1
11963544.0,7,2008,1,1
3440000.0,1,2012,0,1
10600000.0,3,2012,1,1
2000000.0,2,2012,1,1
1000000.0,1,2013,1,0
6550924.0,1,2012,1,1
8027970.0,2,2005,2,1
18478604.03736397,1,2008,0,1
18478604.03736397,1,2014,1,1
3770000.0,1,2004,1,1
7500000.0,1,2012,0,1
1000000.0,1,2012,1,0
120000.0,1,2012,1,0
2000000.0,1,2006,1,1
18478604.03736397,1,2002,1,1
50000.0,1,2013,1,0
2000000.0,1,2008,1,1
4826548.16001258,1,2006,1,1
5850000.0,1,1986,1,1
1500000.0,1,2013,1,1
3700000.0,1,2010,2,1
460222.0,1,2012,1,0
10028000.0,6,2010,1,1
5000000.0,1,2011,2,1
2000000.0,1,2012,1,1
1300000.0,1,2012,1,1
18478604.03736397,1,2010,1,1
153721622.0,2,2010,2,2
1010128.0,1,2009,1,1
18478604.03736397,1,2014,1,1
4380002.0,2,2012,1,1
18478604.03736397,1,2014,1,1
11400000.0,3,2013,1,1
18478604.03736397,1,2014,1,1
50000.0,1,2012,1,0
18478604.03736397,1,2007,1,1
3000000.0,1,2011,1,1
18478604.03736397,1,2007,1,1
18478604.03736397,1,2015,0,1
8200000.0,1,2012,1,1
427119.0,2,2014,1,0
10000000.0,1,2000,1,1
18478604.03736397,2,2012,1,1
10000000.0,2,2013,1,1
18478604.03736397,1,2012,0,1
4000000.0,1,2008,1,1
8320993.0,1,2004,1,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2011,1,1
10000000.0,2,2008,1,1
300000.0,1,2012,1,0
56831957.0,6,2003,1,1
40000.0,1,2011,1,0
150000.0,1,2012,1,0
7652892.0,10,2004,1,1
70000.0,1,2010,1,0
18478604.03736397,1,2012,1,1
500000.0,1,2008,0,0
3344715.0,1,2012,1,1
6065500.0,2,2010,1,1
15000000.0,1,2012,1,1
11062158.0,2,2006,1,1
